CODPROD;REFERENCIA;DESCRPROD;CODTAB;PRECO_UNITARIO;QUANTIDADE;PRECO_CX
8649;;AZEITONA VERDE SEM CARO€O 1,6KG SADIO;10;47;12,00000;564
8650;;AZEITONA VERDE COM CARO€O 1,8KG SADIO;10;47.29;12,00000;567.48
8707;7897518221156;VINAGRE DE ALCOOL COLORIDO 500ML DUBOM;10;0;12,00000;0
8708;7897518221163;VINAGRE DE ALCOOL 500ML DUBOM;10;0;12,00000;0
8710;7897518221170;VINAGRE DE ALCOOL MACA 500ML DUBOM;10;0;12,00000;0
8711;7897518221187;VINAGRE DE ALCOOL LIMAO 500ML DUBOM;10;0;12,00000;0
8712;7897518221194;VINAGRE DE ALCOOL ALHO 500ML DUBOM;10;0;12,00000;0
8714;7897518221217;MOLHO DE PIMENTA EXTRA FORTE 150ML DUBOM;10;0;12,00000;0
8715;7897518221224;MOLHO DE PIMENTA 150ML DUBOM;10;0;12,00000;0
8717;7897518221231;MOLHO DE PIMENTA AO LEITE 150ML DUBOM;10;0;12,00000;0
8718;7897518221248;MOLHO SHOYU 150ML DUBOM;10;0;12,00000;0
8719;7897518221255;MOLHO INGLES 150ML DUBOM;10;0;12,00000;0
8720;7897518221262;MOLHO DE ALHO 150ML DUBOM;10;0;12,00000;0
8721;7897518202933;ACAFRAO/CURCUMA MOIDO PC 20G SADIO;10;2.64;24,00000;63.36
8741;7897518220630;MOLHO SHOYU 750ML LETO;10;0;12,00000;0
8742;7897518220647;MOLHO DE PIMENTA AO LEITE 150ML LETO;10;0;12,00000;0
8836;7897518203923;CATCHUP TRADICIONAL 800G FRINEX;10;0;12,00000;0
8837;7897518221088;VINAGRE DE ALCOOL 750ML FRINEX;10;0;12,00000;0
8932;7897518221743;MOLHO SHOYU 500ML DUBOM;10;0;12,00000;0
8933;7897518221750;MOLHO INGLES 500ML DUBOM;10;0;12,00000;0
8934;7897518221767;MOLHO DE ALHO 500ML DUBOM;10;0;12,00000;0
8968;7897518224904;VINAGRE DE ALCOOL 150ML SADIO;10;1.79;12,00000;21.48
8974;7897518200250;MOSTARDA AMARELA 800G SADIO;10;8.78;12,00000;105.36
9025;7897518200649;CATCHUP TRADICIONAL 800G LETO;10;5.71;12,00000;68.52
9073;7897518200694;CATCHUP TRADICIONAL 3,2KG LETO;10;20.42;4,00000;81.68
9074;7897518200700;MOSTARDA AMARELA 3,3KG SADIO;10;31;4,00000;124
9095;7897518200717;CATCHUP TRADICIONAL 3,2KG FRINEX;10;0;4,00000;0
9109;7897518200724;CREME DE ALHO SABOR QUEIJO 150G SADIO;10;0;12,00000;0
9162;7897518200816;CREME DE ALHO SABOR QUEIJO 500G SADIO;10;0;12,00000;0
9397;7897518200410;CREME DE ALHO SABOR QUEIJO 150G DUBOM;10;0;12,00000;0
9529;7897518200939;CATCHUP SACHE 150/6G LETO;10;10.72;18,00000;192.96
9649;7897518201677;TEMPERO GOURMET LIGHT 500G MR MAKER;10;5.57;12,00000;66.84
9650;7897518201653;TEMPERO GOURMET FRANGO 500G MR MAKER;10;5.57;12,00000;66.84
9651;7897518201639;TEMPERO GOURMET ERVAS FINAS 500G MR MAKER;10;5.57;12,00000;66.84
9653;7897518201660;TEMPERO GOURMET CHIMICHURRI 500G MR MAKER;10;5.57;12,00000;66.84
9654;7897518201646;TEMPERO GOURMET CARNES 500G MR MAKER;10;5.57;12,00000;66.84
9655;7897518201684;TEMPERO GOURMET ALHO E CEBOLA 500G MR MAKER;10;5.57;12,00000;66.84
9656;9656;ADOCANTE PO SUCRALOSE 400/0,5G SADIO;10;50;1,00000;50
9657;9657;ADOCANTE PO STEVIA 400/0,5G SADIO;10;57.16;1,00000;57.16
9659;9659;ACUCAR CRISTAL PREMIUM 400/5G SADIO;10;28.57;1,00000;28.57
9661;7897518201615;TEMPERO PO NORDESTE 50G SADIO;10;3.47;48,00000;166.56
9662;7897518201561;TEMPERO PO ARROZ 50G SADIO;10;3.47;48,00000;166.56
9663;7897518201554;TEMPERO PO CARNES 50G SADIO;10;3.47;48,00000;166.56
9664;7897518201585;TEMPERO PO FEIJAO 50G SADIO;10;3.47;48,00000;166.56
9665;7897518201578;TEMPERO PO FRANGO 50G SADIO;10;3.47;48,00000;166.56
9666;7897518201592;TEMPERO PO LEGUMES 50G SADIO;10;3.47;48,00000;166.56
9667;7897518201608;TEMPERO PO MASSAS 50G SADIO;10;3.47;48,00000;166.56
9682;7897518201622;TEMPERO PO ALHO 50G SADIO;10;3.47;48,00000;166.56
9684;7897518201813;SAL DE PARRILLA TRADICIONAL 450G MR MAKER;10;16.07;6,00000;96.42
9685;7897518201820;SAL DE PARRILLA DEFUMADO 450G MR MAKER;10;16.07;6,00000;96.42
9686;7897518201837;SAL DE PARRILLA ALHO 450G MR MAKER;10;16.07;6,00000;96.42
9687;7897518201844;SAL DE PARRILLA PIMENTA 450G MR MAKER;10;16.07;6,00000;96.42
9688;7897518201851;SAL DE PARRILLA CHIMICHURRI 450G MR MAKER;10;16.07;6,00000;96.42
9689;7897518201868;SAL DE PARRILLA ERVAS FINAS 450G MR MAKER;10;16.07;6,00000;96.42
9693;7897518201752;CHIMICHURRI POTE 90G MR MAKER;10;16.07;6,00000;96.42
9694;7897518201769;DRY RUB POTE 160G MR MAKER;10;16.07;6,00000;96.42
9695;7897518201776;FLOR DE SAL POTE 180G MR MAKER;10;28.93;6,00000;173.58
9696;7897518201783;LEMON PEPPER POTE 130G MR MAKER;10;16.07;6,00000;96.42
9697;7897518201790;PAPRICA DEFUMADA POTE 110G MR MAKER;10;16.07;6,00000;96.42
9698;7897518201806;CEBOLA, ALHO E SALSA POTE 90G MR MAKER;10;16.07;6,00000;96.42
9699;7897518201875;OREGANO POTE 50G MR MAKER;10;16.07;6,00000;96.42
9701;7897518201899;ALHO FRITO POTE 110G MR MAKER;10;16.07;6,00000;96.42
9702;7897518201882;ACAFRAO/CURCUMA MOIDO POTE 110G MR MAKER;10;16.07;6,00000;96.42
9703;7897518201905;PIMENTA PRETA MOIDA POTE 110G MR MAKER;10;16.07;6,00000;96.42
9704;7897518201912;TEMPERO DO CHEF POTE 130G MR MAKER;10;16.07;6,00000;96.42
9705;7897518201929;TEMPERO COMPLETO POTE 90G MR MAKER;10;16.07;6,00000;96.42
9870;7897518201936;BLACK RUB POTE 160G MR MAKER;10;16.07;6,00000;96.42
9872;7897518201943;CHIA PREMIUM POTE 180G MR MAKER;10;16.07;6,00000;96.42
9880;7898954789477;DETERGENTE LIMAO 500ML TANLUX;10;1.78;20,00000;35.6
9881;7898954789460;DETERGENTE MACA 500ML TANLUX;10;1.78;20,00000;35.6
9882;7898954789484;DETERGENTE NEUTRO 500ML TANLUX;10;1.78;20,00000;35.6
9883;7898954789538;DETERGENTE COCO 500ML TANLUX;10;1.78;20,00000;35.6
9884;7898954789453;LIMPA ALUMINIO 500ML TANLUX;10;2.56;20,00000;51.2
9885;7898671000503;DETERGENTE LIMAO 5L TANLUX;10;17.87;2,00000;35.74
9886;7898671000510;DETERGENTE MACA 5L TANLUX;10;17.87;2,00000;35.74
9887;7898671000527;DETERGENTE NEUTRO 5L TANLUX;10;17.87;2,00000;35.74
9888;7898671000497;DETERGENTE LIMAO 2L TANLUX;10;7.15;6,00000;42.9
9889;7898954789880;DETERGENTE MACA 2L TANLUX;10;7.15;6,00000;42.9
9890;7898954789897;DETERGENTE NEUTRO 2L TANLUX;10;7.15;6,00000;42.9
9891;7898954789491;AMACIANTE CONFORT 2L TANLUX;10;7.48;6,00000;44.88
9892;7898954789507;AMACIANTE FLORAL 2L TANLUX;10;7.48;6,00000;44.88
9893;7898954789613;AMACIANTE SUAVE 2L TANLUX;10;7.48;6,00000;44.88
